Material;Texto breve de material;Centro;Depósito;UM básica;Nome 1;Utilização livre;Trânsito e TE;Em ctrl.qualidade;Bloqueado;Estoque em trânsito;Estoque do bloqueio avaliado na EM;Tipo de material;Grupo de mercadorias;Descrição do depósito;Marc.p/elim.nív.dep.;Estq.não disponível;Devoluções;Vasilhame vinc.;Em transfer.(centro)
160272;''Cobertura flexível p/ condutor de 15kV d;BMBV;BMBV;PI;PTF ENEL / PADUA-RJ;41;0;0;0;0;0;ZAT;FELC1500;DEP. PTF ENEL;;0;0;0;0
160272;''Cobertura flexível p/ condutor de 15kV d;BMBY;BMBY;PI;PTF ENEL / ITAPERUNA-RJ;9;0;0;0;0;0;ZAT;FELC1500;DEP. PTF ENEL;;0;0;0;0
160272;''Cobertura flexível p/ condutor de 15kV d;BMTJ;;PI;PTF ENEL / RESENDE;0;12;0;0;12;0;ZAT;FELC1500;;;0;0;0;0
160272;''Cobertura flexível p/ condutor de 15kV d;BMTM;BMTM;PI;PTF ENEL / ANGRA;26;0;0;0;0;0;ZAT;FELC1500;DEP PTF ENEL/AN;;0;0;0;0
160272;''Cobertura flexível p/ condutor de 15kV d;BMTN;BMTN;PI;PTF ENEL / SÃO GONÇALO;2;0;0;0;0;0;ZAT;FELC1500;DEP. PTF ENEL;;0;0;0;0
160272;''Cobertura flexível p/ condutor de 15kV d;BMUH;;PI;ENGELMIG - SOC SOT / CABO FRIO;0;36;0;0;36;0;ZAT;FELC1500;;;0;0;0;0
160273;''COBERTURA PROT. CABO Ø25mm 26,4kV+PRES;BM01;BM11;PI;PTF CENTRAL MRO / ITABORAÍ-RJ;5;0;0;0;0;0;ZAT;FEMI0400;DEP.REG. MT/BT;;0;0;0;0
160373;''TAPA CAJA EMPAL 1F ITM HORIZ M-2077;BM01;BM11;CDA;PTF CENTRAL MRO / ITABORAÍ-RJ;0;0;13;0;0;0;ZMBT;FELC1500;DEP.REG. MT/BT;;0;0;0;0
160373;''TAPA CAJA EMPAL 1F ITM HORIZ M-2077;BMTM;BMTM;CDA;PTF ENEL / ANGRA;77;0;0;0;0;0;ZMBT;FELC1500;DEP PTF ENEL/AN;;0;0;0;0
161895;''APARELHO AR COND JANELA 220V 21000BTU/H;BM75;BM75;PI;HV SETE PONTES/ SÃO GONÇALO-RJ;7;0;0;0;0;0;ZAT;FMIT0100;DEP. AT 1 AMPLA;;0;0;0;0
161962;''MAT-OMBR-NOM-22-1544-EDBR -Inversor Ener;BM01;BM11;CDA;PTF CENTRAL MRO / ITABORAÍ-RJ;0;0;0;6;0;0;ZMAT;FEQE0200;DEP.REG. MT/BT;;0;0;0;0
161962;''MAT-OMBR-NOM-22-1544-EDBR -Inversor Ener;BMTM;BMTM;CDA;PTF ENEL / ANGRA;1;0;0;0;0;0;ZMAT;FEQE0200;DEP PTF ENEL/AN;;0;0;0;0
161962;''MAT-OMBR-NOM-22-1544-EDBR -Inversor Ener;BMUF;BMUF;CDA;PTF ENEL / NITEROI / EMER, MAN;3;0;0;0;0;0;ZMAT;FEQE0200;DEP.NITEROI-RJ;;0;0;0;0
161962;''MAT-OMBR-NOM-22-1544-EDBR -Inversor Ener;BMUK;BMUK;CDA;PSE - SOT / NITERÓI;2;0;0;0;0;0;ZMAT;FEQE0200;DEP.SOT/NITERÓI;;0;0;0;0
161966;''CAIXA PP,BT,SUBT,1200X700,TIPO5,D199.39;BM01;BM11;CDA;PTF CENTRAL MRO / ITABORAÍ-RJ;0;0;0;1;0;0;ZMBT;FEAT0103;DEP.REG. MT/BT;;0;0;0;0
161987;''Kit de Isolação de Cabos Aplicados nas A;BM01;BM11;CDA;PTF CENTRAL MRO / ITABORAÍ-RJ;4;0;0;22;0;0;ZMBT;FCMI0300;DEP.REG. MT/BT;;0;0;0;0
161987;''Kit de Isolação de Cabos Aplicados nas A;BMTN;BMTN;CDA;PTF ENEL / SÃO GONÇALO;57;0;0;0;0;0;ZMBT;FCMI0300;DEP. PTF ENEL;;0;0;0;0
161987;''Kit de Isolação de Cabos Aplicados nas A;BMTS;BMTS;CDA;PTF ENEL / MACAÉ;35;0;0;0;0;0;ZMBT;FCMI0300;DEP PTF ENEL/MAC;;0;0;0;0
161987;''Kit de Isolação de Cabos Aplicados nas A;BMTX;BMTX;CDA;PTF ENEL / CAMPOS;2;0;0;0;0;0;ZMBT;FCMI0300;DEP PTF ENEL/CAM;;0;0;0;0
161987;''Kit de Isolação de Cabos Aplicados nas A;BMUB;BMUB;CDA;PTF ENEL / CAMPOS / MANUT;71;0;0;0;0;0;ZMBT;FCMI0300;DEP. PTF ENEL;;0;0;0;0
161987;''Kit de Isolação de Cabos Aplicados nas A;BMUH;;CDA;ENGELMIG - SOC SOT / CABO FRIO;0;26;0;0;26;0;ZMBT;FCMI0300;;;0;0;0;0
161987;''Kit de Isolação de Cabos Aplicados nas A;BMUK;BMUK;CDA;PSE - SOT / NITERÓI;1;0;0;0;0;0;ZMBT;FCMI0300;DEP.SOT/NITERÓI;;0;0;0;0
161993;''INVERSOR PORTAVEL 12/220V MIN: 300W;BM01;BM11;CDA;PTF CENTRAL MRO / ITABORAÍ-RJ;4;0;0;0;0;0;ZMBT;FEQE0200;DEP.REG. MT/BT;;0;0;0;0
161993;''INVERSOR PORTAVEL 12/220V MIN: 300W;BMTN;;CDA;PTF ENEL / SÃO GONÇALO;0;5;0;0;5;0;ZMBT;FEQE0200;;;0;0;0;0
161993;''INVERSOR PORTAVEL 12/220V MIN: 300W;BMUF;BMUF;CDA;PTF ENEL / NITEROI / EMER, MAN;9;0;0;0;0;0;ZMBT;FEQE0200;DEP.NITEROI-RJ;;0;0;0;0
162011;''Kit Motopoda a Bateria modelo DUA 300 co;BM01;BM11;CDA;PTF CENTRAL MRO / ITABORAÍ-RJ;23;0;22;0;0;0;ZMAT;FEMI0400;DEP.REG. MT/BT;;0;0;0;0
162011;''Kit Motopoda a Bateria modelo DUA 300 co;BMBV;BMBV;CDA;PTF ENEL / PADUA-RJ;1;0;0;0;0;0;ZMAT;FEMI0400;DEP. PTF ENEL;;0;0;0;0
162011;''Kit Motopoda a Bateria modelo DUA 300 co;BMTJ;;CDA;PTF ENEL / RESENDE;0;5;0;0;5;0;ZMAT;FEMI0400;;;0;0;0;0
162011;''Kit Motopoda a Bateria modelo DUA 300 co;BMUH;;CDA;ENGELMIG - SOC SOT / CABO FRIO;0;3;0;0;3;0;ZMAT;FEMI0400;;;0;0;0;0
162011;''Kit Motopoda a Bateria modelo DUA 300 co;BMUK;BMUK;CDA;PSE - SOT / NITERÓI;5;0;0;0;0;0;ZMAT;FEMI0400;DEP.SOT/NITERÓI;;0;0;0;0
162119;''BATERIAS;BMBR;;UN;ELLCA / SÃO GONÇALO-RJ;0;200;0;0;200;0;ZMBT;FEAP0100;;;0;0;0;0
163825;''RETIF.3F,D,220CA/12VCC,75A,VEN ETR198,FP;BM75;BM75;PEÇ;HV SETE PONTES/ SÃO GONÇALO-RJ;1;0;0;0;0;0;ZMBT;FEQE2700;DEP. AT 1 AMPLA;;0;0;0;0
163828;''BATERIA,125VCC,100AH,VENT,ET-BR 107;BM75;BM75;PEÇ;HV SETE PONTES/ SÃO GONÇALO-RJ;3;0;0;0;0;0;ZMBT;FEAP0100;DEP. AT 1 AMPLA;;0;0;0;0
163866;''CAPAC,POT,DERIV,200KVAR,6600V,16KA,ET002;BM01;BM11;PEÇ;PTF CENTRAL MRO / ITABORAÍ-RJ;134;0;0;0;0;0;ZAT;FECO0202;DEP.REG. MT/BT;;0;0;0;0
163866;''CAPAC,POT,DERIV,200KVAR,6600V,16KA,ET002;BMBE;BMBE;PEÇ;ELETROMECANICA / CAXIAS-RJ;11;0;0;0;0;0;ZAT;FECO0202;DEP. ELETROMECAN;;0;0;0;0
163866;''CAPAC,POT,DERIV,200KVAR,6600V,16KA,ET002;BMTG;BMTG;PEÇ;ENGELMIG / RESENDE;9;0;0;0;0;0;ZAT;FECO0202;ENGELMIG / RESEN;;0;0;0;0
163866;''CAPAC,POT,DERIV,200KVAR,6600V,16KA,ET002;BMTK;BMTK;PEÇ;PROGEN / TERESOPOLIS;3;0;0;0;0;0;ZAT;FECO0202;PROGEN / TERESOP;;0;0;0;0
163866;''CAPAC,POT,DERIV,200KVAR,6600V,16KA,ET002;BMTO;BMTO;PEÇ;PROGEN / PETROPOLIS;18;0;0;0;0;0;ZAT;FECO0202;PROGEN / PETROPO;;0;0;0;0
163866;''CAPAC,POT,DERIV,200KVAR,6600V,16KA,ET002;BMUD;BMUD;PEÇ;DEP. COMPEL;19;0;0;0;0;0;ZAT;FECO0202;DEP. COMPEL;;0;0;0;0
163866;''CAPAC,POT,DERIV,200KVAR,6600V,16KA,ET002;BMUF;BMUF;PEÇ;PTF ENEL / NITEROI / EMER, MAN;12;0;0;0;0;0;ZAT;FECO0202;DEP.NITEROI-RJ;;0;0;0;0
163866;''CAPAC,POT,DERIV,200KVAR,6600V,16KA,ET002;BMUK;BMUK;PEÇ;PSE - SOT / NITERÓI;15;0;0;0;0;0;ZAT;FECO0202;DEP.SOT/NITERÓI;;0;0;0;0
163866;''CAPAC,POT,DERIV,200KVAR,6600V,16KA,ET002;BMUM;BMUM;PEÇ;ELLCA - SOT / MAGÉ;28;0;0;0;0;0;ZAT;FECO0202;DEP.MAGÉ;;0;0;0;0
163868;''CAPAC,POT,DERIV,200KVAR,7960V,25KA,ET002;BM01;BM11;PEÇ;PTF CENTRAL MRO / ITABORAÍ-RJ;1;0;0;0;0;0;ZMBT;FECO0202;DEP.REG. MT/BT;;0;0;0;0
163868;''CAPAC,POT,DERIV,200KVAR,7960V,25KA,ET002;BMAS;BMAS;PEÇ;PROGEN / MACAÉ-RJ;5;0;0;0;0;0;ZMBT;FECO0202;DEP. PROGEN;;0;0;0;0
163868;''CAPAC,POT,DERIV,200KVAR,7960V,25KA,ET002;BMBV;BMBV;PEÇ;PTF ENEL / PADUA-RJ;27;0;0;0;0;0;ZMBT;FECO0202;DEP. PTF ENEL;;0;0;0;0
163868;''CAPAC,POT,DERIV,200KVAR,7960V,25KA,ET002;BMBY;BMBY;PEÇ;PTF ENEL / ITAPERUNA-RJ;18;0;0;0;0;0;ZMBT;FECO0202;DEP. PTF ENEL;;0;0;0;0
163868;''CAPAC,POT,DERIV,200KVAR,7960V,25KA,ET002;BMTC;BMTC;PEÇ;INDICA / PADUA-RJ;3;0;0;0;0;0;ZMBT;FECO0202;DEP. INDICA;;0;0;0;0
163868;''CAPAC,POT,DERIV,200KVAR,7960V,25KA,ET002;BMTF;BMTF;PEÇ;ELLCA / ANGRA;3;0;0;0;0;0;ZMBT;FECO0202;ELLCA / ANGRA;;0;0;0;0
163868;''CAPAC,POT,DERIV,200KVAR,7960V,25KA,ET002;BMTM;BMTM;PEÇ;PTF ENEL / ANGRA;8;0;0;0;0;0;ZMBT;FECO0202;DEP PTF ENEL/AN;;0;0;0;0
163868;''CAPAC,POT,DERIV,200KVAR,7960V,25KA,ET002;BMTS;BMTS;PEÇ;PTF ENEL / MACAÉ;6;0;0;0;0;0;ZMBT;FECO0202;DEP PTF ENEL/MAC;;0;0;0;0
163872;''CAIXA, PLÁSTICA DIV. TIPOS E TAMANHOS IN;BMAN;BMAN;KG;3C / PETRÓPOLIS-RJ;100;0;0;0;0;0;ZMBT;FEAT0101;DEP. 3C;;0;0;0;0
163872;''CAIXA, PLÁSTICA DIV. TIPOS E TAMANHOS IN;BMBF;BMBF;KG;3C_NORMALIZAÇÃO / MAGÉ-RJ;150;0;0;0;0;0;ZMBT;FEAT0101;DEP. 3C;;0;0;0;0
163872;''CAIXA, PLÁSTICA DIV. TIPOS E TAMANHOS IN;BMBV;BMBV;KG;PTF ENEL / PADUA-RJ;9,8;0;0;0;0;0;ZMBT;FEAT0101;DEP. PTF ENEL;;0;0;0;0
163872;''CAIXA, PLÁSTICA DIV. TIPOS E TAMANHOS IN;BMTB;BMTB;KG;INDICA / CANTAGALO-RJ;51;0;0;0;0;0;ZMBT;FEAT0101;DEP. INDICA;;0;0;0;0
163872;''CAIXA, PLÁSTICA DIV. TIPOS E TAMANHOS IN;BMTC;BMTC;KG;INDICA / PADUA-RJ;3;0;0;0;0;0;ZMBT;FEAT0101;DEP. INDICA;;0;0;0;0
163872;''CAIXA, PLÁSTICA DIV. TIPOS E TAMANHOS IN;BMTG;BMTG;KG;ENGELMIG / RESENDE;378,5;0;0;0;0;0;ZMBT;FEAT0101;ENGELMIG / RESEN;;0;0;0;0
163872;''CAIXA, PLÁSTICA DIV. TIPOS E TAMANHOS IN;BMTH;BMTH;KG;ELLCA / SÃO PEDRO;363;0;0;0;0;0;ZMBT;FEAT0101;ELLCA / SÃO PEDR;;0;0;0;0
163872;''CAIXA, PLÁSTICA DIV. TIPOS E TAMANHOS IN;BMTM;BMTM;KG;PTF ENEL / ANGRA;970;0;0;0;0;0;ZMBT;FEAT0101;DEP PTF ENEL/AN;;0;0;0;0
163872;''CAIXA, PLÁSTICA DIV. TIPOS E TAMANHOS IN;BMTS;BMTS;KG;PTF ENEL / MACAÉ;70;0;0;0;0;0;ZMBT;FEAT0101;DEP PTF ENEL/MAC;;0;0;0;0
163872;''CAIXA, PLÁSTICA DIV. TIPOS E TAMANHOS IN;BMUB;BMUB;KG;PTF ENEL / CAMPOS / MANUT;124,55;0;0;0;0;0;ZMBT;FEAT0101;DEP. PTF ENEL;;0;0;0;0
163872;''CAIXA, PLÁSTICA DIV. TIPOS E TAMANHOS IN;BMUF;BMUF;KG;PTF ENEL / NITEROI / EMER, MAN;23,1;0;0;0;0;0;ZMBT;FEAT0101;DEP.NITEROI-RJ;;0;0;0;0
163872;''CAIXA, PLÁSTICA DIV. TIPOS E TAMANHOS IN;BMUH;BMUH;KG;ENGELMIG - SOC SOT / CABO FRIO;2;0;0;0;0;0;ZMBT;FEAT0101;DEP.CABO FRIO;;0;0;0;0
163872;''CAIXA, PLÁSTICA DIV. TIPOS E TAMANHOS IN;BMUI;BMUI;KG;ENGELMIG - SOC SOT / ARARUAMA;500;0;0;0;0;0;ZMBT;FEAT0101;DEP.ARARUAMA;;0;0;0;0
163893;''PLASTICO DIV TIPOS-SUCATA;BMAS;BMAS;KG;PROGEN / MACAÉ-RJ;160;0;0;0;0;0;ZMAT;FEMI0400;DEP. PROGEN;;0;0;0;0
163893;''PLASTICO DIV TIPOS-SUCATA;BMAU;BMAU;KG;ENGELMIG / CAMPOS-RJ;8;0;0;0;0;0;ZMAT;FEMI0400;DEP. ENGELMIG;;0;0;0;0
163893;''PLASTICO DIV TIPOS-SUCATA;BMBV;BMBV;KG;PTF ENEL / PADUA-RJ;54,64;0;0;0;0;0;ZMAT;FEMI0400;DEP. PTF ENEL;;0;0;0;0
163893;''PLASTICO DIV TIPOS-SUCATA;BMBY;BMBY;KG;PTF ENEL / ITAPERUNA-RJ;5,3;0;0;0;0;0;ZMAT;FEMI0400;DEP. PTF ENEL;;0;0;0;0
163893;''PLASTICO DIV TIPOS-SUCATA;BMTC;BMTC;KG;INDICA / PADUA-RJ;12;0;0;0;0;0;ZMAT;FEMI0400;DEP. INDICA;;0;0;0;0
163893;''PLASTICO DIV TIPOS-SUCATA;BMTF;BMTF;KG;ELLCA / ANGRA;157;0;0;0;0;0;ZMAT;FEMI0400;ELLCA / ANGRA;;0;0;0;0
163893;''PLASTICO DIV TIPOS-SUCATA;BMTG;BMTG;KG;ENGELMIG / RESENDE;1;0;0;0;0;0;ZMAT;FEMI0400;ENGELMIG / RESEN;;0;0;0;0
163893;''PLASTICO DIV TIPOS-SUCATA;BMTK;BMTK;KG;PROGEN / TERESOPOLIS;1;0;0;0;0;0;ZMAT;FEMI0400;PROGEN / TERESOP;;0;0;0;0
163893;''PLASTICO DIV TIPOS-SUCATA;BMTN;BMTN;KG;PTF ENEL / SÃO GONÇALO;15,1;0;0;0;0;0;ZMAT;FEMI0400;DEP. PTF ENEL;;0;0;0;0
163893;''PLASTICO DIV TIPOS-SUCATA;BMTS;BMTS;KG;PTF ENEL / MACAÉ;130;0;0;0;0;0;ZMAT;FEMI0400;DEP PTF ENEL/MAC;;0;0;0;0
163893;''PLASTICO DIV TIPOS-SUCATA;BMUB;BMUB;KG;PTF ENEL / CAMPOS / MANUT;5,12;0;0;0;0;0;ZMAT;FEMI0400;DEP. PTF ENEL;;0;0;0;0
163893;''PLASTICO DIV TIPOS-SUCATA;BMUD;BMUD;KG;DEP. COMPEL;128;0;0;0;0;0;ZMAT;FEMI0400;DEP. COMPEL;;0;0;0;0
163893;''PLASTICO DIV TIPOS-SUCATA;BMUE;BMUE;KG;PTF ENEL / MARICA / EMERG E MA;47,65;0;0;0;0;0;ZMAT;FEMI0400;DEP.MARICA-RJ;;0;0;0;0
163893;''PLASTICO DIV TIPOS-SUCATA;BMUF;BMUF;KG;PTF ENEL / NITEROI / EMER, MAN;599;0;0;0;0;0;ZMAT;FEMI0400;DEP.NITEROI-RJ;;0;0;0;0
163893;''PLASTICO DIV TIPOS-SUCATA;BMUH;BMUH;KG;ENGELMIG - SOC SOT / CABO FRIO;21;0;0;0;0;0;ZMAT;FEMI0400;DEP.CABO FRIO;;0;0;0;0
163893;''PLASTICO DIV TIPOS-SUCATA;BMUK;BMUK;KG;PSE - SOT / NITERÓI;2;0;0;0;0;0;ZMAT;FEMI0400;DEP.SOT/NITERÓI;;0;0;0;0
163893;''PLASTICO DIV TIPOS-SUCATA;BMUL;BMUL;KG;PSE - SOC / MAGÉ;508,58;0;0;0;0;0;ZMAT;FEMI0400;DEP.SOC/MAGÉ-RJ;;0;0;0;0
163893;''PLASTICO DIV TIPOS-SUCATA;BMUM;BMUM;KG;ELLCA - SOT / MAGÉ;24,7;0;0;0;0;0;ZMAT;FEMI0400;DEP.MAGÉ;;0;0;0;0
163896;''PAINEL SERV. AUXILIAR CA/CC, ET-R 182 R-;BM75;BM75;PEÇ;HV SETE PONTES/ SÃO GONÇALO-RJ;2;0;0;0;0;0;ZMBT;FEQE1300;DEP. AT 1 AMPLA;;0;0;0;0
163916;''BANCO,CAPAC,11,95KV,MAN,2X4,8MVAR,ESE009;BM75;BM75;CJT;HV SETE PONTES/ SÃO GONÇALO-RJ;1;0;0;0;0;0;ZMBT;FECO0202;DEP. AT 1 AMPLA;;0;0;0;0
163919;''BANCO,CAPAC,13,8KV,MAN,2X2,4MVAR,ESE009;BM75;BM75;CJT;HV SETE PONTES/ SÃO GONÇALO-RJ;1;0;0;0;0;0;ZMBT;FECO0202;DEP. AT 1 AMPLA;;0;0;0;0
164192;''QUADRO SERV. AUXILIAR, EXT, ET-R 182 R-0;BM75;BM75;UN;HV SETE PONTES/ SÃO GONÇALO-RJ;3;0;0;0;0;0;ZAT;FEQE2700;DEP. AT 1 AMPLA;;0;0;0;0
164197;''RETIF.3F,D,220CA/125CC,50A,VAL ETR198,FP;BM75;BM75;UN;HV SETE PONTES/ SÃO GONÇALO-RJ;2;0;0;0;0;0;ZMBT;FEQE2700;DEP. AT 1 AMPLA;;0;0;0;0
164218;''CJT 3 ELEM.TRANSF.MED.MT,10A-A RECUPERAR;BM01;BM11;UN;PTF CENTRAL MRO / ITABORAÍ-RJ;2;0;0;0;0;0;ZMBT;FEQE1500;DEP.REG. MT/BT;;0;0;0;0
164219;''BATERIA ESTAC. VLRA 12V 26AH/20H, ET-275;BM01;BM11;UN;PTF CENTRAL MRO / ITABORAÍ-RJ;2;0;0;0;0;0;ZMBT;FEAP0100;DEP.REG. MT/BT;;0;0;0;0
164219;''BATERIA ESTAC. VLRA 12V 26AH/20H, ET-275;BMAS;BMAS;UN;PROGEN / MACAÉ-RJ;4;0;0;0;0;0;ZMBT;FEAP0100;DEP. PROGEN;;0;0;0;0
164219;''BATERIA ESTAC. VLRA 12V 26AH/20H, ET-275;BMAU;BMAU;UN;ENGELMIG / CAMPOS-RJ;2;0;0;0;0;0;ZMBT;FEAP0100;DEP. ENGELMIG;;0;0;0;0
164219;''BATERIA ESTAC. VLRA 12V 26AH/20H, ET-275;BMBV;BMBV;UN;PTF ENEL / PADUA-RJ;20;0;0;0;0;0;ZMBT;FEAP0100;DEP. PTF ENEL;;0;0;0;0
164219;''BATERIA ESTAC. VLRA 12V 26AH/20H, ET-275;BMBY;BMBY;UN;PTF ENEL / ITAPERUNA-RJ;2;0;0;0;0;0;ZMBT;FEAP0100;DEP. PTF ENEL;;0;0;0;0
164219;''BATERIA ESTAC. VLRA 12V 26AH/20H, ET-275;BMTB;BMTB;UN;INDICA / CANTAGALO-RJ;4;0;0;0;0;0;ZMBT;FEAP0100;DEP. INDICA;;0;0;0;0
164219;''BATERIA ESTAC. VLRA 12V 26AH/20H, ET-275;BMTG;BMTG;UN;ENGELMIG / RESENDE;6;0;0;0;0;0;ZMBT;FEAP0100;ENGELMIG / RESEN;;0;0;0;0
164219;''BATERIA ESTAC. VLRA 12V 26AH/20H, ET-275;BMTK;BMTK;UN;PROGEN / TERESOPOLIS;16;0;0;0;0;0;ZMBT;FEAP0100;PROGEN / TERESOP;;0;0;0;0
164219;''BATERIA ESTAC. VLRA 12V 26AH/20H, ET-275;BMTO;BMTO;UN;PROGEN / PETROPOLIS;9;0;0;0;0;0;ZMBT;FEAP0100;PROGEN / PETROPO;;0;0;0;0
164219;''BATERIA ESTAC. VLRA 12V 26AH/20H, ET-275;BMTS;BMTS;UN;PTF ENEL / MACAÉ;3;0;0;0;0;0;ZMBT;FEAP0100;DEP PTF ENEL/MAC;;0;0;0;0
164219;''BATERIA ESTAC. VLRA 12V 26AH/20H, ET-275;BMTW;BMTW;UN;PSE / NITEROI;61;0;0;0;0;0;ZMBT;FEAP0100;DEP.PSE / NITERO;;0;0;0;0
164219;''BATERIA ESTAC. VLRA 12V 26AH/20H, ET-275;BMUB;BMUB;UN;PTF ENEL / CAMPOS / MANUT;5;0;0;0;0;0;ZMBT;FEAP0100;DEP. PTF ENEL;;0;0;0;0
164219;''BATERIA ESTAC. VLRA 12V 26AH/20H, ET-275;BMUD;BMUD;UN;DEP. COMPEL;22;0;0;0;0;0;ZMBT;FEAP0100;DEP. COMPEL;;0;0;0;0
164219;''BATERIA ESTAC. VLRA 12V 26AH/20H, ET-275;BMUH;BMUH;UN;ENGELMIG - SOC SOT / CABO FRIO;16;0;0;0;0;0;ZMBT;FEAP0100;DEP.CABO FRIO;;0;0;0;0
164219;''BATERIA ESTAC. VLRA 12V 26AH/20H, ET-275;BMUK;BMUK;UN;PSE - SOT / NITERÓI;17;0;0;0;0;0;ZMBT;FEAP0100;DEP.SOT/NITERÓI;;0;0;0;0
164219;''BATERIA ESTAC. VLRA 12V 26AH/20H, ET-275;BMUM;BMUM;UN;ELLCA - SOT / MAGÉ;17;0;0;0;0;0;ZMBT;FEAP0100;DEP.MAGÉ;;0;0;0;0
164325;''CAIXA PCO 3F/N 160A 320X270MM,D199.02,FP;BM01;BM11;PEÇ;PTF CENTRAL MRO / ITABORAÍ-RJ;1;0;0;0;0;0;ZMBT;FEAT0103;DEP.REG. MT/BT;;0;0;0;0
164325;''CAIXA PCO 3F/N 160A 320X270MM,D199.02,FP;BMBY;BMBY;PEÇ;PTF ENEL / ITAPERUNA-RJ;2;0;0;0;0;0;ZMBT;FEAT0103;DEP. PTF ENEL;;0;0;0;0
164325;''CAIXA PCO 3F/N 160A 320X270MM,D199.02,FP;BMTS;BMTS;PEÇ;PTF ENEL / MACAÉ;4;0;0;0;0;0;ZMBT;FEAT0103;DEP PTF ENEL/MAC;;0;0;0;0
164389;''CONDICIONADOR, AR, JANELA 12000 BTU(SUC);BM75;BM75;UN;HV SETE PONTES/ SÃO GONÇALO-RJ;7;0;0;0;0;0;ZMAT;FMIT0100;DEP. AT 1 AMPLA;;0;0;0;0
164428;''SUCATA RELIG 1F 27KV 200A OP3F NTE044/01;BMTF;BMTF;UN;ELLCA / ANGRA;3;0;0;0;0;0;ZMAT;FEMI0400;ELLCA / ANGRA;;0;0;0;0
164464;''SUPORTE P/ BANCO CAPACITOR,TIPO1,D42401;BM01;BM11;UN;PTF CENTRAL MRO / ITABORAÍ-RJ;0;0;4;0;0;0;ZMBT;FEEM1400;DEP.REG. MT/BT;;0;0;0;0
164464;''SUPORTE P/ BANCO CAPACITOR,TIPO1,D42401;BMBE;BMBE;UN;ELETROMECANICA / CAXIAS-RJ;5;0;0;0;0;0;ZMBT;FEEM1400;DEP. ELETROMECAN;;0;0;0;0
164464;''SUPORTE P/ BANCO CAPACITOR,TIPO1,D42401;BMBP;BMBP;UN;ELETROMECANICA / SANTA LUZIA-R;1;0;0;0;0;0;ZMBT;FEEM1400;DEP. ELETROMECAN;;0;0;0;0
164464;''SUPORTE P/ BANCO CAPACITOR,TIPO1,D42401;BMTB;BMTB;UN;INDICA / CANTAGALO-RJ;1;0;0;0;0;0;ZMBT;FEEM1400;DEP. INDICA;;0;0;0;0
164464;''SUPORTE P/ BANCO CAPACITOR,TIPO1,D42401;BMTF;BMTF;UN;ELLCA / ANGRA;1;0;0;0;0;0;ZMBT;FEEM1400;ELLCA / ANGRA;;0;0;0;0
164464;''SUPORTE P/ BANCO CAPACITOR,TIPO1,D42401;BMTG;BMTG;UN;ENGELMIG / RESENDE;1;0;0;0;0;0;ZMBT;FEEM1400;ENGELMIG / RESEN;;0;0;0;0
164467;"''CONECTOR PARAF.FEND;DED1845-FP;P/DED1786";BMTO;BMTO;PEÇ;PROGEN / PETROPOLIS;48;0;0;0;0;0;ZMBT;FEMI0400;PROGEN / PETROPO;;0;0;0;0
164468;"''CONEC PARAF.FEND;P/COND.CU 6-10MM FP";BMAN;BMAN;PEÇ;3C / PETRÓPOLIS-RJ;3;0;0;0;0;0;ZMBT;FEMI0400;DEP. 3C;;0;0;0;0
164468;"''CONEC PARAF.FEND;P/COND.CU 6-10MM FP";BMTO;BMTO;PEÇ;PROGEN / PETROPOLIS;463;0;0;0;0;0;ZMBT;FEMI0400;PROGEN / PETROPO;;0;0;0;0
164472;"''CONEC.COMP.ESTRIB;DED-0100 I3-FORA PARÃO";BM01;BM11;PEÇ;PTF CENTRAL MRO / ITABORAÍ-RJ;191;0;0;0;0;0;ZMBT;FEMI0400;DEP.REG. MT/BT;;0;0;0;0
164472;"''CONEC.COMP.ESTRIB;DED-0100 I3-FORA PARÃO";BMUK;BMUK;PEÇ;PSE - SOT / NITERÓI;3;0;0;0;0;0;ZMBT;FEMI0400;DEP.SOT/NITERÓI;;0;0;0;0
164473;''CONEC.COMP.ESTR,DED0100I4,FP,SUB.4549538;BMTM;BMTM;PEÇ;PTF ENEL / ANGRA;75;0;0;0;0;0;ZMBT;FEMI0400;DEP PTF ENEL/AN;;0;0;0;0
164473;''CONEC.COMP.ESTR,DED0100I4,FP,SUB.4549538;BMUM;BMUM;PEÇ;ELLCA - SOT / MAGÉ;47;0;0;0;0;0;ZMBT;FEMI0400;DEP.MAGÉ;;0;0;0;0
164475;''PROTETOR DE PARA-RAIOS,D780.04,FP;BMUD;BMUD;PEÇ;DEP. COMPEL;9;0;0;0;0;0;ZMBT;FERP0301;DEP. COMPEL;;0;0;0;0
164479;''CAIXA CONEX P/ LIG. CONSUMIDOR DDT-1748;BM01;;PEÇ;PTF CENTRAL MRO / ITABORAÍ-RJ;0;108;0;0;108;0;ZMBT;FEAT0102;;;0;0;0;0
164479;''CAIXA CONEX P/ LIG. CONSUMIDOR DDT-1748;BM01;BM11;PEÇ;PTF CENTRAL MRO / ITABORAÍ-RJ;13.896;0;0;0;0;0;ZMBT;FEAT0102;DEP.REG. MT/BT;;0;0;0;0
164479;''CAIXA CONEX P/ LIG. CONSUMIDOR DDT-1748;BMAN;BMAN;PEÇ;3C / PETRÓPOLIS-RJ;1;0;0;0;0;0;ZMBT;FEAT0102;DEP. 3C;;0;0;0;0
